league,season,team,player,nation,pos,age,born,playing time_mp,playing time_starts,playing time_min,playing time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per 90 minutes_gls,per 90 minutes_ast,per 90 minutes_g+a,per 90 minutes_g-pk,per 90 minutes_g+a-pk,passing_nation,passing_pos,passing_age,passing_born,passing_90s,passing_total_cmp,passing_total_att,passing_total_cmp%,passing_total_totdist,passing_total_prgdist,passing_short_cmp,passing_short_att,passing_short_cmp%,passing_medium_cmp,passing_medium_att,passing_medium_cmp%,passing_long_cmp,passing_long_att,passing_long_cmp%,passing_ast,passing_a-xag,passing_kp,passing_1/3,passing_ppa,passing_crspa,defense_nation,defense_pos,defense_age,defense_born,defense_90s,defense_tackles_tkl,defense_tackles_tklw,defense_tackles_def 3rd,defense_tackles_mid 3rd,defense_tackles_att 3rd,defense_challenges_tkl,defense_challenges_att,defense_challenges_tkl%,defense_challenges_lost,defense_blocks_blocks,defense_blocks_sh,defense_blocks_pass,defense_int,defense_tkl+int,defense_clr,defense_err,possession_nation,possession_pos,possession_age,possession_born,possession_90s,possession_touches_touches,possession_touches_def pen,possession_touches_def 3rd,possession_touches_mid 3rd,possession_touches_att 3rd,possession_touches_att pen,possession_touches_live,possession_take-ons_att,possession_take-ons_succ,possession_take-ons_succ%,possession_take-ons_tkld,possession_take-ons_tkld%,possession_carries_carries,possession_carries_totdist,possession_carries_prgdist,possession_carries_1/3,possession_carries_cpa,possession_carries_mis,possession_carries_dis,possession_rec,gca_nation,gca_pos,gca_age,gca_born,gca_90s,gca_sca_sca,gca_sca_sca90,gca_sca types_passlive,gca_sca types_passdead,gca_sca types_to,gca_sca types_sh,gca_sca types_fld,gca_sca types_def,gca_gca_gca,gca_gca_gca90,gca_gca types_passlive,gca_gca types_passdead,gca_gca types_to,gca_gca types_sh,gca_gca types_fld,gca_gca types_def,misc_nation,misc_pos,misc_age,misc_born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,shooting_nation,shooting_pos,shooting_age,shooting_born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sot%,shooting_standard_sh/90,shooting_standard_sot/90,shooting_standard_g/sh,shooting_standard_g/sot,shooting_standard_pk,shooting_standard_pkatt,player_name,club,minutes_played,goals,assists,pass_cmp_pct,prg_pass_dist,long_pass_cmp_pct,final_third_passes,key_passes,tackles_won,def_duels_won_pct,blocks,interceptions,clearances,errors_to_shot,touches_in_box,successful_dribbles,dribble_success_pct,carries_final_third,carries_into_box,sca,gca,shots_on_target_pct,shot_conversion_pct,xg,xag,npxg,prg_carries,prg_passes,through_balls,aerial_won_pct,recoveries
ENG-Premier League,2425,Chelsea,Moisés Caicedo,ECU,"MF,DF",22.0,2001.0,38,38,3351.0,37.2,1.0,2.0,3,1,0,0,11,0,0.03,0.05,0.08,0.03,0.08,ECU,"MF,DF",22.0,2001.0,37.2,,,,,,,,,,,,,,,2.0,,,,,,ECU,"MF,DF",22.0,2001.0,37.2,,74.0,,,,,,,,,,,47.0,,,,ECU,"MF,DF",22.0,2001.0,37.2,,,,,,,,,,,,,,,,,,,,,ECU,"MF,DF",22.0,2001.0,37.2,,,,,,,,,,,,,,,,,ECU,"MF,DF",22.0,2001.0,37.2,11.0,0.0,0.0,69.0,58.0,0.0,10.0,47.0,74.0,,,0.0,ECU,"MF,DF",22.0,2001.0,37.2,1.0,20.0,3.0,15.0,0.54,0.08,0.05,0.33,0.0,0.0,Moisés Caicedo,Chelsea,3351,1,2,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,15.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Mykhailo Mudryk,UKR,MF,23.0,2001.0,7,1,151.0,1.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,UKR,MF,23.0,2001.0,1.7,,,,,,,,,,,,,,,0.0,,,,,,UKR,MF,23.0,2001.0,1.7,,2.0,,,,,,,,,,,0.0,,,,UKR,MF,23.0,2001.0,1.7,,,,,,,,,,,,,,,,,,,,,UKR,MF,23.0,2001.0,1.7,,,,,,,,,,,,,,,,,UKR,MF,23.0,2001.0,1.7,0.0,0.0,0.0,2.0,2.0,1.0,7.0,0.0,2.0,,,0.0,UKR,MF,23.0,2001.0,1.7,0.0,1.0,1.0,100.0,0.6,0.6,0.0,0.0,0.0,0.0,Mykhailo Mudryk,Chelsea,151,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Nicolas Jackson,SEN,FW,23.0,2001.0,30,28,2220.0,24.7,10.0,5.0,15,10,0,0,7,1,0.41,0.2,0.61,0.41,0.61,SEN,FW,23.0,2001.0,24.7,,,,,,,,,,,,,,,5.0,,,,,,SEN,FW,23.0,2001.0,24.7,,11.0,,,,,,,,,,,3.0,,,,SEN,FW,23.0,2001.0,24.7,,,,,,,,,,,,,,,,,,,,,SEN,FW,23.0,2001.0,24.7,,,,,,,,,,,,,,,,,SEN,FW,23.0,2001.0,24.7,7.0,1.0,0.0,35.0,29.0,23.0,3.0,3.0,11.0,,,0.0,SEN,FW,23.0,2001.0,24.7,10.0,76.0,35.0,46.1,3.08,1.42,0.13,0.29,0.0,0.0,Nicolas Jackson,Chelsea,2220,10,5,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,46.1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Noni Madueke,ENG,MF,22.0,2002.0,32,27,2033.0,22.6,7.0,3.0,10,7,0,0,3,0,0.31,0.13,0.44,0.31,0.44,ENG,MF,22.0,2002.0,22.6,,,,,,,,,,,,,,,3.0,,,,,,ENG,MF,22.0,2002.0,22.6,,18.0,,,,,,,,,,,8.0,,,,ENG,MF,22.0,2002.0,22.6,,,,,,,,,,,,,,,,,,,,,ENG,MF,22.0,2002.0,22.6,,,,,,,,,,,,,,,,,ENG,MF,22.0,2002.0,22.6,3.0,0.0,0.0,22.0,24.0,5.0,63.0,8.0,18.0,,,0.0,ENG,MF,22.0,2002.0,22.6,7.0,80.0,32.0,40.0,3.54,1.42,0.09,0.22,0.0,0.0,Noni Madueke,Chelsea,2033,7,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,40.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Pedro Neto,POR,"MF,FW",24.0,2000.0,35,24,2269.0,25.2,4.0,6.0,10,4,0,0,8,0,0.16,0.24,0.4,0.16,0.4,POR,"MF,FW",24.0,2000.0,25.2,,,,,,,,,,,,,,,6.0,,,,,,POR,"MF,FW",24.0,2000.0,25.2,,10.0,,,,,,,,,,,8.0,,,,POR,"MF,FW",24.0,2000.0,25.2,,,,,,,,,,,,,,,,,,,,,POR,"MF,FW",24.0,2000.0,25.2,,,,,,,,,,,,,,,,,POR,"MF,FW",24.0,2000.0,25.2,8.0,0.0,0.0,21.0,33.0,3.0,149.0,8.0,10.0,,,0.0,POR,"MF,FW",24.0,2000.0,25.2,4.0,59.0,17.0,28.8,2.34,0.67,0.07,0.24,0.0,0.0,Pedro Neto,Chelsea,2269,4,6,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,28.8,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Reece James,ENG,"DF,MF",24.0,1999.0,19,12,1063.0,11.8,1.0,1.0,2,1,0,0,1,0,0.08,0.08,0.17,0.08,0.17,ENG,"DF,MF",24.0,1999.0,11.8,,,,,,,,,,,,,,,1.0,,,,,,ENG,"DF,MF",24.0,1999.0,11.8,,9.0,,,,,,,,,,,14.0,,,,ENG,"DF,MF",24.0,1999.0,11.8,,,,,,,,,,,,,,,,,,,,,ENG,"DF,MF",24.0,1999.0,11.8,,,,,,,,,,,,,,,,,ENG,"DF,MF",24.0,1999.0,11.8,1.0,0.0,0.0,8.0,11.0,0.0,43.0,14.0,9.0,,,0.0,ENG,"DF,MF",24.0,1999.0,11.8,1.0,11.0,3.0,27.3,0.93,0.25,0.09,0.33,0.0,0.0,Reece James,Chelsea,1063,1,1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,27.3,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Renato Veiga,POR,MF,21.0,2003.0,7,1,181.0,2.0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,POR,MF,21.0,2003.0,2.0,,,,,,,,,,,,,,,0.0,,,,,,POR,MF,21.0,2003.0,2.0,,6.0,,,,,,,,,,,1.0,,,,POR,MF,21.0,2003.0,2.0,,,,,,,,,,,,,,,,,,,,,POR,MF,21.0,2003.0,2.0,,,,,,,,,,,,,,,,,POR,MF,21.0,2003.0,2.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,6.0,,,0.0,POR,MF,21.0,2003.0,2.0,0.0,3.0,1.0,33.3,1.49,0.5,0.0,0.0,0.0,0.0,Renato Veiga,Chelsea,181,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Robert Sánchez,ESP,GK,26.0,1997.0,32,32,2880.0,32.0,0.0,0.0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,ESP,GK,26.0,1997.0,32.0,,,,,,,,,,,,,,,0.0,,,,,,ESP,GK,26.0,1997.0,32.0,,0.0,,,,,,,,,,,2.0,,,,ESP,GK,26.0,1997.0,32.0,,,,,,,,,,,,,,,,,,,,,ESP,GK,26.0,1997.0,32.0,,,,,,,,,,,,,,,,,ESP,GK,26.0,1997.0,32.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,,,0.0,ESP,GK,26.0,1997.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Robert Sánchez,Chelsea,2880,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Roméo Lavia,BEL,MF,20.0,2004.0,16,11,797.0,8.9,0.0,1.0,1,0,0,0,4,0,0.0,0.11,0.11,0.0,0.11,BEL,MF,20.0,2004.0,8.9,,,,,,,,,,,,,,,1.0,,,,,,BEL,MF,20.0,2004.0,8.9,,13.0,,,,,,,,,,,16.0,,,,BEL,MF,20.0,2004.0,8.9,,,,,,,,,,,,,,,,,,,,,BEL,MF,20.0,2004.0,8.9,,,,,,,,,,,,,,,,,BEL,MF,20.0,2004.0,8.9,4.0,0.0,0.0,16.0,7.0,0.0,0.0,16.0,13.0,,,0.0,BEL,MF,20.0,2004.0,8.9,0.0,2.0,0.0,0.0,0.23,0.0,0.0,,0.0,0.0,Roméo Lavia,Chelsea,797,0,1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Shumaira Mheuka,ENG,FW,16.0,2007.0,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ENG,FW,16.0,2007.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,ENG,FW,16.0,2007.0,0.0,,0.0,,,,,,,,,,,0.0,,,,ENG,FW,16.0,2007.0,0.0,,,,,,,,,,,,,,,,,,,,,ENG,FW,16.0,2007.0,0.0,,,,,,,,,,,,,,,,,ENG,FW,16.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,ENG,FW,16.0,2007.0,0.0,0.0,1.0,1.0,100.0,90.0,90.0,0.0,0.0,0.0,0.0,Shumaira Mheuka,Chelsea,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Tosin Adarabioyo,ENG,DF,26.0,1997.0,22,15,1409.0,15.7,1.0,1.0,2,1,0,0,4,0,0.06,0.06,0.13,0.06,0.13,ENG,DF,26.0,1997.0,15.7,,,,,,,,,,,,,,,1.0,,,,,,ENG,DF,26.0,1997.0,15.7,,13.0,,,,,,,,,,,10.0,,,,ENG,DF,26.0,1997.0,15.7,,,,,,,,,,,,,,,,,,,,,ENG,DF,26.0,1997.0,15.7,,,,,,,,,,,,,,,,,ENG,DF,26.0,1997.0,15.7,4.0,0.0,0.0,8.0,9.0,1.0,0.0,10.0,13.0,,,0.0,ENG,DF,26.0,1997.0,15.7,1.0,13.0,2.0,15.4,0.83,0.13,0.08,0.5,0.0,0.0,Tosin Adarabioyo,Chelsea,1409,1,1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,15.4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Trevoh Chalobah,ENG,DF,25.0,1999.0,13,11,910.0,10.1,0.0,1.0,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,ENG,DF,25.0,1999.0,10.1,,,,,,,,,,,,,,,1.0,,,,,,ENG,DF,25.0,1999.0,10.1,,7.0,,,,,,,,,,,9.0,,,,ENG,DF,25.0,1999.0,10.1,,,,,,,,,,,,,,,,,,,,,ENG,DF,25.0,1999.0,10.1,,,,,,,,,,,,,,,,,ENG,DF,25.0,1999.0,10.1,2.0,0.0,0.0,9.0,7.0,0.0,3.0,9.0,7.0,,,0.0,ENG,DF,25.0,1999.0,10.1,0.0,7.0,3.0,42.9,0.69,0.3,0.0,0.0,0.0,0.0,Trevoh Chalobah,Chelsea,910,0,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Tyrique George,ENG,FW,18.0,2006.0,8,1,183.0,2.0,1.0,1.0,2,1,0,0,1,0,0.49,0.49,0.98,0.49,0.98,ENG,FW,18.0,2006.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,ENG,FW,18.0,2006.0,2.0,,0.0,,,,,,,,,,,2.0,,,,ENG,FW,18.0,2006.0,2.0,,,,,,,,,,,,,,,,,,,,,ENG,FW,18.0,2006.0,2.0,,,,,,,,,,,,,,,,,ENG,FW,18.0,2006.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,,,0.0,ENG,FW,18.0,2006.0,2.0,1.0,3.0,1.0,33.3,1.48,0.49,0.33,1.0,0.0,0.0,Tyrique George,Chelsea,183,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,33.3,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Chelsea,Wesley Fofana,FRA,DF,23.0,2000.0,14,14,1172.0,13.0,0.0,0.0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,FRA,DF,23.0,2000.0,13.0,,,,,,,,,,,,,,,0.0,,,,,,FRA,DF,23.0,2000.0,13.0,,11.0,,,,,,,,,,,12.0,,,,FRA,DF,23.0,2000.0,13.0,,,,,,,,,,,,,,,,,,,,,FRA,DF,23.0,2000.0,13.0,,,,,,,,,,,,,,,,,FRA,DF,23.0,2000.0,13.0,7.0,0.0,0.0,24.0,16.0,0.0,1.0,12.0,11.0,,,0.0,FRA,DF,23.0,2000.0,13.0,0.0,3.0,0.0,0.0,0.23,0.0,0.0,,0.0,0.0,Wesley Fofana,Chelsea,1172,0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Crystal Palace,Adam Wharton,ENG,MF,20.0,2004.0,20,16,1318.0,14.6,0.0,2.0,2,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,ENG,MF,20.0,2004.0,14.6,,,,,,,,,,,,,,,2.0,,,,,,ENG,MF,20.0,2004.0,14.6,,16.0,,,,,,,,,,,19.0,,,,ENG,MF,20.0,2004.0,14.6,,,,,,,,,,,,,,,,,,,,,ENG,MF,20.0,2004.0,14.6,,,,,,,,,,,,,,,,,ENG,MF,20.0,2004.0,14.6,2.0,0.0,0.0,12.0,21.0,0.0,39.0,19.0,16.0,,,0.0,ENG,MF,20.0,2004.0,14.6,0.0,13.0,5.0,38.5,0.89,0.34,0.0,0.0,0.0,0.0,Adam Wharton,Crystal Palace,1318,0,2,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Crystal Palace,Asher Agbinone,ENG,MF,18.0,2005.0,2,0,6.0,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ENG,MF,18.0,2005.0,0.1,,,,,,,,,,,,,,,0.0,,,,,,ENG,MF,18.0,2005.0,0.1,,1.0,,,,,,,,,,,0.0,,,,ENG,MF,18.0,2005.0,0.1,,,,,,,,,,,,,,,,,,,,,ENG,MF,18.0,2005.0,0.1,,,,,,,,,,,,,,,,,ENG,MF,18.0,2005.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,ENG,MF,18.0,2005.0,0.1,0.0,1.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,Asher Agbinone,Crystal Palace,6,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Crystal Palace,Ben Chilwell,ENG,MF,27.0,1996.0,8,1,259.0,2.9,1.0,0.0,1,1,0,0,1,0,0.35,0.0,0.35,0.35,0.35,ENG,MF,27.0,1996.0,2.9,,,,,,,,,,,,,,,0.0,,,,,,ENG,MF,27.0,1996.0,2.9,,6.0,,,,,,,,,,,6.0,,,,ENG,MF,27.0,1996.0,2.9,,,,,,,,,,,,,,,,,,,,,ENG,MF,27.0,1996.0,2.9,,,,,,,,,,,,,,,,,ENG,MF,27.0,1996.0,2.9,1.0,0.0,0.0,2.0,3.0,2.0,7.0,6.0,6.0,,,0.0,ENG,MF,27.0,1996.0,2.9,1.0,5.0,3.0,60.0,1.74,1.04,0.2,0.33,0.0,0.0,Ben Chilwell,Crystal Palace,259,1,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,60.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Crystal Palace,Caleb Kporha,ENG,DF,18.0,2006.0,2,0,13.0,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ENG,DF,18.0,2006.0,0.1,,,,,,,,,,,,,,,0.0,,,,,,ENG,DF,18.0,2006.0,0.1,,1.0,,,,,,,,,,,0.0,,,,ENG,DF,18.0,2006.0,0.1,,,,,,,,,,,,,,,,,,,,,ENG,DF,18.0,2006.0,0.1,,,,,,,,,,,,,,,,,ENG,DF,18.0,2006.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,,0.0,ENG,DF,18.0,2006.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Caleb Kporha,Crystal Palace,13,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Crystal Palace,Chadi Riad,MAR,DF,21.0,2003.0,1,1,90.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MAR,DF,21.0,2003.0,1.0,,,,,,,,,,,,,,,0.0,,,,,,MAR,DF,21.0,2003.0,1.0,,2.0,,,,,,,,,,,2.0,,,,MAR,DF,21.0,2003.0,1.0,,,,,,,,,,,,,,,,,,,,,MAR,DF,21.0,2003.0,1.0,,,,,,,,,,,,,,,,,MAR,DF,21.0,2003.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,0.0,MAR,DF,21.0,2003.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Chadi Riad,Crystal Palace,90,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Crystal Palace,Cheick Doucouré,MLI,MF,24.0,2000.0,13,4,452.0,5.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,MLI,MF,24.0,2000.0,5.0,,,,,,,,,,,,,,,0.0,,,,,,MLI,MF,24.0,2000.0,5.0,,9.0,,,,,,,,,,,11.0,,,,MLI,MF,24.0,2000.0,5.0,,,,,,,,,,,,,,,,,,,,,MLI,MF,24.0,2000.0,5.0,,,,,,,,,,,,,,,,,MLI,MF,24.0,2000.0,5.0,1.0,0.0,0.0,7.0,7.0,0.0,1.0,11.0,9.0,,,0.0,MLI,MF,24.0,2000.0,5.0,0.0,7.0,0.0,0.0,1.39,0.0,0.0,,0.0,0.0,Cheick Doucouré,Crystal Palace,452,0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Crystal Palace,Chris Richards,USA,DF,24.0,2000.0,24,22,1922.0,21.4,1.0,0.0,1,1,0,0,4,1,0.05,0.0,0.05,0.05,0.05,USA,DF,24.0,2000.0,21.4,,,,,,,,,,,,,,,0.0,,,,,,USA,DF,24.0,2000.0,21.4,,30.0,,,,,,,,,,,18.0,,,,USA,DF,24.0,2000.0,21.4,,,,,,,,,,,,,,,,,,,,,USA,DF,24.0,2000.0,21.4,,,,,,,,,,,,,,,,,USA,DF,24.0,2000.0,21.4,4.0,1.0,1.0,11.0,5.0,1.0,5.0,18.0,30.0,,,0.0,USA,DF,24.0,2000.0,21.4,1.0,12.0,6.0,50.0,0.56,0.28,0.08,0.17,0.0,0.0,Chris Richards,Crystal Palace,1922,1,0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,50.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Crystal Palace,Daichi Kamada,JPN,MF,27.0,1996.0,34,15,1564.0,17.4,0.0,0.0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,JPN,MF,27.0,1996.0,17.4,,,,,,,,,,,,,,,0.0,,,,,,JPN,MF,27.0,1996.0,17.4,,29.0,,,,,,,,,,,18.0,,,,JPN,MF,27.0,1996.0,17.4,,,,,,,,,,,,,,,,,,,,,JPN,MF,27.0,1996.0,17.4,,,,,,,,,,,,,,,,,JPN,MF,27.0,1996.0,17.4,4.0,1.0,0.0,28.0,21.0,2.0,32.0,18.0,29.0,,,0.0,JPN,MF,27.0,1996.0,17.4,0.0,20.0,4.0,20.0,1.15,0.23,0.0,0.0,0.0,0.0,Daichi Kamada,Crystal Palace,1564,0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Crystal Palace,Daniel Muñoz,COL,MF,28.0,1996.0,37,37,3228.0,35.9,4.0,5.0,9,4,0,0,10,0,0.11,0.14,0.25,0.11,0.25,COL,MF,28.0,1996.0,35.9,,,,,,,,,,,,,,,5.0,,,,,,COL,MF,28.0,1996.0,35.9,,77.0,,,,,,,,,,,43.0,,,,COL,MF,28.0,1996.0,35.9,,,,,,,,,,,,,,,,,,,,,COL,MF,28.0,1996.0,35.9,,,,,,,,,,,,,,,,,COL,MF,28.0,1996.0,35.9,10.0,0.0,0.0,56.0,19.0,15.0,74.0,43.0,77.0,,,0.0,COL,MF,28.0,1996.0,35.9,4.0,37.0,18.0,48.6,1.03,0.5,0.11,0.22,0.0,0.0,Daniel Muñoz,Crystal Palace,3228,4,5,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,48.6,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,2425,Crystal Palace,Dean Henderson,ENG,GK,27.0,1997.0,38,38,3420.0,38.0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,ENG,GK,27.0,1997.0,38.0,,,,,,,,,,,,,,,0.0,,,,,,ENG,GK,27.0,1997.0,38.0,,1.0,,,,,,,,,,,1.0,,,,ENG,GK,27.0,1997.0,38.0,,,,,,,,,,,,,,,,,,,,,ENG,GK,27.0,1997.0,38.0,,,,,,,,,,,,,,,,,ENG,GK,27.0,1997.0,38.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,,,0.0,ENG,GK,27.0,1997.0,38.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,,0.0,0.0,Dean Henderson,Crystal Palace,3420,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
